RawTimestamp,LocalTime,HR_Original,HR_Buffered,PPG,GSR,Temperature
1743293608319,20:13:28.319,-1,-1,1203.663003663,1.42344322344322,34.836828618194
1743293608339,20:13:28.339,-1,-1,1185.34798534799,1.42197802197802,34.836828618194
1743293608358,20:13:28.358,-1,-1,1163.36996336996,1.42344322344322,34.836828618194
1743293608378,20:13:28.378,-1,-1,1150.91575091575,1.42197802197802,34.836828618194
1743293608397,20:13:28.397,-1,-1,1147.25274725275,1.42197802197802,34.836828618194
1743293608417,20:13:28.417,-1,-1,1152.38095238095,1.42197802197802,34.836828618194
1743293608436,20:13:28.436,-1,-1,1177.28937728938,1.42197802197802,34.836828618194
1743293608456,20:13:28.456,-1,-1,1190.47619047619,1.42197802197802,34.836828618194
1743293608475,20:13:28.475,-1,-1,1204.3956043956,1.42197802197802,34.836828618194
1743293608495,20:13:28.495,-1,-1,1208.79120879121,1.42051282051282,34.836828618194
1743293608514,20:13:28.514,-1,-1,1202.1978021978,1.42051282051282,34.836828618194
1743293608534,20:13:28.534,-1,-1,1192.67399267399,1.42051282051282,34.836828618194
1743293608553,20:13:28.553,-1,-1,1208.79120879121,1.42051282051282,34.836828618194
1743293608573,20:13:28.573,-1,-1,1260.07326007326,1.42051282051282,34.836828618194
1743293608592,20:13:28.592,-1,-1,1326.00732600733,1.42051282051282,34.836828618194
1743293608612,20:13:28.612,-1,-1,1382.41758241758,1.42051282051282,34.836828618194
1743293608631,20:13:28.631,-1,-1,1432.96703296703,1.42051282051282,34.836828618194
1743293608651,20:13:28.651,-1,-1,1471.79487179487,1.41904761904762,34.836828618194
1743293608670,20:13:28.670,-1,-1,1504.7619047619,1.41904761904762,34.836828618194
1743293608690,20:13:28.690,-1,-1,1526.73992673993,1.41904761904762,34.836828618194
1743293608709,20:13:28.709,-1,-1,1550.91575091575,1.41904761904762,34.836828618194
1743293608729,20:13:28.729,-1,-1,1561.90476190476,1.41904761904762,34.836828618194
1743293608748,20:13:28.748,-1,-1,1548.71794871795,1.41904761904762,34.836828618194
1743293608768,20:13:28.768,-1,-1,1533.33333333333,1.41758241758242,34.836828618194
1743293608787,20:13:28.787,-1,-1,1512.82051282051,1.41758241758242,34.836828618194
1743293608807,20:13:28.807,-1,-1,1476.19047619048,1.41758241758242,34.836828618194
1743293608826,20:13:28.826,-1,-1,1441.75824175824,1.41758241758242,34.836828618194
1743293608846,20:13:28.846,-1,-1,1411.72161172161,1.41758241758242,34.836828618194
1743293608865,20:13:28.865,-1,-1,1398.5347985348,1.41611721611722,34.836828618194
1743293608885,20:13:28.885,-1,-1,1402.9304029304,1.41758241758242,34.836828618194
1743293608904,20:13:28.904,-1,-1,1380.21978021978,1.41611721611722,34.836828618194
1743293608924,20:13:28.924,-1,-1,1358.97435897436,1.41611721611722,34.866838698159
1743293608943,20:13:28.943,-1,-1,1352.38095238095,1.41611721611722,34.866838698159
1743293608963,20:13:28.963,-1,-1,1336.26373626374,1.41611721611722,34.866838698159
1743293608982,20:13:28.982,-1,-1,1315.01831501831,1.41465201465201,34.866838698159
1743293609002,20:13:29.002,-1,-1,1293.04029304029,1.41465201465201,34.866838698159
1743293609021,20:13:29.021,-1,-1,1268.86446886447,1.41465201465201,34.866838698159
1743293609041,20:13:29.041,-1,-1,1251.28205128205,1.41318681318681,34.866838698159
1743293609060,20:13:29.060,-1,-1,1252.74725274725,1.41318681318681,34.866838698159
1743293609080,20:13:29.080,-1,-1,1254.94505494505,1.41318681318681,34.866838698159
1743293609099,20:13:29.099,-1,-1,1249.08424908425,1.41172161172161,34.866838698159
1743293609119,20:13:29.119,-1,-1,1232.96703296703,1.41172161172161,34.866838698159
1743293609138,20:13:29.138,-1,-1,1225.64102564103,1.41172161172161,34.866838698159
